OBJECTID,PointCount,ORIG_FID,POINT_X,POINT_Y,POINT_Z
8922,3500,3,320421.400100000202656,100930.226099999621511,1.560599999997066
8923,3500,3,320420.461299999617040,100930.302300000563264,1.560599999997066
8924,3500,3,320419.568199999630451,100930.375399999320507,2.490200000000186
8925,3500,3,320418.867200000211596,100930.436400000005960,8.019299999999930
8926,3500,3,320418.608099999837577,100930.451600000262260,1.968999999997322
8927,3500,3,320417.644899999722838,100930.524800000712276,1.350300000005518
8928,3500,3,320416.754900000058115,100930.600999999791384,2.359200000006240
8929,3500,3,320415.782599999569356,100930.686300000175834,1.560599999997066
8930,3500,3,320414.980999999679625,100930.753399999812245,4.459199999997509
8931,3500,3,320414.008700000122190,100930.826500000432134,3.819199999998091
8932,3500,3,320413.127799999900162,100930.902699999511242,4.940799999996671
8933,3500,3,320412.957100000232458,100930.908800000324845,1.380699999994249
8934,3500,3,320412.228600000031292,100930.978900000452995,6.028999999994994
8935,3500,3,320412.067099999636412,100930.984999999403954,2.481100000004517
8936,3500,3,320411.116100000217557,100931.061200000345707,2.289099999994505
8937,3500,3,320410.244400000199676,100931.134400000795722,3.490000000005239
8938,3500,3,320410.165099999867380,100931.134400000795722,1.898900000000140
8939,3500,3,320409.323900000192225,100931.210599999874830,4.239799999995739
8940,3500,3,320409.214200000278652,100931.210599999874830,1.850099999996019
8941,3500,3,320408.281499999575317,100931.283700000494719,2.121400000003632
8942,3500,3,320407.360999999567866,100931.359899999573827,2.410999999992782
8943,3500,3,320406.410000000149012,100931.442199999466538,2.371299999998882
8944,3500,3,320405.446800000034273,100931.518400000408292,1.911099999997532
8945,3500,3,320404.596400000154972,100931.585500000044703,3.718599999992875
8946,3500,3,320404.486700000241399,100931.591600000858307,1.460000000006403
8947,3500,3,320403.934999999590218,100931.643400000408292,9.430500000002212
8948,3500,3,320403.535699999891222,100931.667799999937415,1.368600000001607
8949,3500,3,320403.023699999786913,100931.719599999487400,9.829800000006799
8950,3500,3,320402.593899999745190,100931.753100000321865,1.389899999994668
8951,3500,3,320402.151899999938905,100931.795800000429153,11.268500000005588
8952,3500,3,320401.170500000007451,100931.869000000879169,10.421100000006845
8953,3500,3,320400.710199999623001,100931.902499999850988,1.591100000005099
8954,3500,3,320400.259100000374019,100931.945199999958277,11.149600000004284
8955,3500,3,320399.329499999992549,100932.018300000578165,11.530599999998230
8956,3500,3,320398.387600000016391,100932.103700000792742,11.280700000002980
8957,3500,3,320398.055399999953806,100932.118899999186397,5.029200000004494
8958,3500,3,320397.165400000289083,100932.195100000128150,6.278900000004796
8959,3500,3,320396.567999999970198,100931.405700000002980,4.559800000002724
8960,3500,3,320397.509800000116229,100931.329500000923872,5.221199999999953
8961,3500,3,320398.680200000293553,100931.247199999168515,10.610100000005332
8962,3500,3,320398.421199999749660,100931.253299999982119,5.690600000001723
8963,3500,3,320399.570299999788404,100931.174000000581145,10.561300000001211
8964,3500,3,320400.414599999785423,100931.097799999639392,9.579899999996996
8965,3500,3,320400.182900000363588,100931.113099999725819,5.178599999999278
8966,3500,3,320401.173499999567866,100931.039899999275804,7.071400000000722
8967,3500,3,320400.883899999782443,100931.055099999532104,1.539199999999255
8968,3500,3,320402.215900000184774,100930.954600000753999,10.018800000005285
8969,3500,3,320401.774000000208616,100930.978900000452995,1.460000000006403
8970,3500,3,320402.837700000032783,100930.896600000560284,4.620800000004238
8971,3500,3,320402.676199999637902,100930.902699999511242,1.450899999996182
8972,3500,3,320403.688099999912083,100930.820399999618530,3.700299999996787
8973,3500,3,320403.569199999794364,100930.826500000432134,1.298500000004424
8974,3500,3,320404.559799999929965,100930.753399999812245,3.380199999999604
8975,3500,3,320404.459300000220537,100930.762499999254942,1.298500000004424
8976,3500,3,320405.391999999992549,100930.686300000175834,2.069600000002538
8977,3500,3,320406.303299999795854,100930.613199999555945,2.270799999998417
8978,3500,3,320407.184200000017881,100930.537000000476837,2.090899999995600
8979,3500,3,320408.174800000153482,100930.451600000262260,4.081300000005285
8980,3500,3,320408.074199999682605,100930.460799999535084,2.069600000002538
8981,3500,3,320408.997700000181794,100930.384600000455976,2.508499999996275
8982,3500,3,320409.896900000050664,100930.311400000005960,2.569499999997788
8983,3500,3,320410.790000000037253,100930.244400000199676,2.770600000003469
8984,3500,3,320411.868999999947846,100930.162100000306964,6.659899999998743
8985,3500,3,320411.631199999712408,100930.168199999257922,1.490499999999884
8986,3500,3,320412.862599999643862,100930.076700000092387,8.619800000000396
8987,3500,3,320412.530399999581277,100930.092000000178814,1.380699999994249
8988,3500,3,320413.582000000402331,100930.009700000286102,5.129799999995157
8989,3500,3,320413.423399999737740,100930.028000000864267,1.560599999997066
8990,3500,3,320414.474999999627471,100929.942600000649691,5.120699999999488
8991,3500,3,320415.355899999849498,100929.869500000029802,4.721399999994901
8992,3500,3,320416.157499999739230,100929.802400000393391,2.858999999996740
8993,3500,3,320417.029199999757111,100929.726199999451637,2.328699999998207
8994,3500,3,320418.160000000149012,100929.643899999558926,7.821200000005774
8995,3500,3,320417.928399999625981,100929.650000000372529,2.389599999994971
8996,3500,3,320419.071399999782443,100929.567700000479817,8.010200000004261
8997,3500,3,320418.870199999772012,100929.573799999430776,3.319300000002841
8998,3500,3,320419.772499999962747,100929.500700000673532,3.441200000001118
8999,3500,3,320420.994699999690056,100929.409199999645352,11.600699999995413
9000,3500,3,320420.705099999904633,100929.424499999731779,4.550700000007055
9001,3500,3,320420.574099999852479,100929.433599999174476,1.600200000000768
9002,3500,3,320421.866399999707937,100929.345200000330806,10.951499999995576
9003,3500,3,320421.485399999655783,100929.357400000095367,1.801399999996647
9004,3500,3,320422.387600000016391,100929.281199999153614,2.200700000001234
9005,3500,3,320423.247200000099838,100929.217199999839067,1.380699999994249
9006,3500,3,320424.268299999646842,100929.131899999454618,4.191000000006170
9007,3500,3,320424.189000000245869,100929.141000000759959,2.218900000007125
9008,3500,3,320425.139999999664724,100929.067800000309944,3.599700000006123
9009,3500,3,320426.072700000368059,100928.991599999368191,4.581200000000536
9010,3500,3,320426.923100000247359,100928.915400000289083,3.849600000001374
9011,3500,3,320426.804200000129640,100928.924599999561906,0.640100000004168
9012,3500,3,320427.773500000126660,100928.848400000482798,2.468900000007125
9013,3500,3,320428.684799999929965,100928.775200000032783,3.108999999996740
9014,3500,3,320429.547399999573827,100928.698999999091029,2.420100000003004
9015,3500,3,320429.486399999819696,100928.696000000461936,0.670599999997648
9016,3500,3,320430.410000000149012,100928.622800000011921,1.319799999997485
9017,3500,3,320431.321299999952316,100928.546599999070168,1.600200000000768
9018,3500,3,320432.180900000035763,100928.479599999263883,0.938800000003539
9019,3500,3,320433.083100000396371,100928.406400000676513,0.859500000005937
9020,3500,3,320433.973100000061095,100928.330199999734759,0.679699999993318
9021,3500,3,320434.866200000047684,100928.254000000655651,0.819900000002235
9022,3500,3,320435.756199999712408,100928.189999999478459,0.609599999996135
9023,3500,3,320436.649299999698997,100928.113800000399351,0.499899999995250
9024,3500,3,320437.539300000295043,100928.037599999457598,0.420599999997648
9025,3500,3,320438.432300000451505,100927.961400000378489,0.509000000005472
9026,3500,3,320439.331500000320375,100927.885199999436736,0.469400000001770
9027,3500,3,320440.242899999953806,100927.821200000122190,0.539499999998952
9028,3500,3,320441.135900000110269,100927.744999999180436,0.749800000005052
9029,3500,3,320442.025899999774992,100927.668800000101328,0.850399999995716
9030,3500,3,320442.928100000135601,100927.595699999481440,0.731499999994412
9031,3500,3,320443.818199999630451,100927.519500000402331,0.701000000000931
9032,3500,3,320444.711199999786913,100927.443299999460578,0.640100000004168
9033,3500,3,320445.610399999655783,100927.379300000146031,0.591300000000047
9034,3500,3,320446.521800000220537,100927.303099999204278,0.710200000001350
9221,3500,3,320446.567499999888241,100926.403899999335408,0.819900000002235
9222,3500,3,320445.646999999880791,100926.476999999955297,0.780299999998533
9223,3500,3,320444.726499999873340,100926.553200000897050,0.701000000000931
9224,3500,3,320443.802899999544024,100926.629399999976158,0.679699999993318
9225,3500,3,320442.891599999740720,100926.702600000426173,0.789399999994203
9226,3500,3,320441.971099999733269,100926.778799999505281,0.780299999998533
9227,3500,3,320441.038399999961257,100926.855000000447035,0.600500000000466
9228,3500,3,320440.127000000327826,100926.928200000897050,0.548599999994622
9229,3500,3,320439.197399999946356,100927.004399999976158,0.451100000005681
9230,3500,3,320438.264700000174344,100927.077500000596046,0.509000000005472
9231,3500,3,320437.353299999609590,100927.153699999675155,0.390100000004168
9232,3500,3,320436.432799999602139,100927.229900000616908,0.539499999998952
9233,3500,3,320435.512299999594688,100927.303099999204278,0.670599999997648
9234,3500,3,320434.579699999652803,100927.379300000146031,0.679699999993318
9235,3500,3,320433.668300000019372,100927.455499999225140,0.899199999999837
9236,3500,3,320432.726499999873340,100927.528599999845028,0.630900000003749
9237,3500,3,320431.815100000239909,100927.604800000786781,1.060700000001816
9238,3500,3,320430.903800000436604,100927.680999999865890,1.078999999997905
9239,3500,3,320429.974100000225008,100927.754200000315905,1.179600000003120
9240,3500,3,320429.010999999940395,100927.830399999395013,0.618700000006356
9241,3500,3,320428.120900000445545,100927.903500000014901,1.210099999996601
9242,3500,3,320427.249200000427663,100927.979699999094009,2.788899999999558
9243,3500,3,320427.169900000095367,100927.979699999094009,0.719299999997020
9244,3500,3,320426.347000000067055,100928.055900000035763,3.599700000006123
9245,3500,3,320425.356399999931455,100928.129100000485778,1.990300000004936
9246,3500,3,320424.454199999570847,100928.205299999564886,2.679199999998673
9247,3500,3,320423.481900000013411,100928.278400000184774,1.679499999998370
9248,3500,3,320422.561400000005960,100928.354599999263883,2.060500000006869
9249,3500,3,320422.000500000081956,100928.415599999949336,10.649699999994482
9250,3500,3,320421.098299999721348,100928.491800000891089,11.451400000005378
9251,3500,3,320420.156499999575317,100928.564899999648333,11.311199999996461
9252,3500,3,320419.857800000347197,100928.580199999734759,4.200200000006589
9253,3500,3,320419.245099999941885,100928.641100000590086,11.579400000002352
9254,3500,3,320418.937300000339746,100928.656400000676513,4.358600000006845
9255,3500,3,320418.166100000031292,100928.723400000482798,8.010200000004261
9256,3500,3,320417.242600000463426,100928.799599999561906,8.570999999996275
9257,3500,3,320416.962199999950826,100928.814899999648333,2.051300000006449
9258,3500,3,320416.050800000317395,100928.888000000268221,2.569499999997788
9259,3500,3,320415.160799999721348,100928.964199999347329,3.459499999997206
9260,3500,3,320414.249499999918044,100929.040400000289083,3.968500000002678
9261,3500,3,320413.246700000017881,100929.113600000739098,2.639599999994971
9262,3500,3,320412.435899999924004,100929.180600000545382,5.370599999994738
9263,3500,3,320411.375199999660254,100929.262900000438094,2.740200000000186
9264,3500,3,320410.372399999760091,100929.348300000652671,1.551399999996647
9265,3500,3,320409.451899999752641,100929.421399999409914,1.679499999998370
9266,3500,3,320408.540500000119209,100929.497600000351667,2.648700000005192
9267,3500,3,320407.668800000101328,100929.573799999430776,4.081300000005285
9268,3500,3,320406.708700000308454,100929.646999999880791,3.529599999994389
9269,3500,3,320405.675400000065565,100929.732300000265241,1.649000000004889
9270,3500,3,320404.715300000272691,100929.805500000715256,1.481299999999464
9271,3500,3,320403.764299999922514,100929.881699999794364,1.249700000000303
9272,3500,3,320402.932199999690056,100929.957900000736117,3.569199999998091
9273,3500,3,320402.822499999776483,100929.954800000414252,1.258799999995972
9274,3500,3,320401.990399999544024,100930.030999999493361,3.490000000005239
9275,3500,3,320401.889800000004470,100930.040200000628829,1.368600000001607
9276,3500,3,320401.060700000263751,100930.107200000435114,3.739900000000489
9277,3500,3,320400.947999999858439,100930.116399999707937,1.508799999995972
9278,3500,3,320400.417600000277162,100930.165100000798702,9.500599999999395
9279,3500,3,320399.356900000013411,100930.250499999150634,7.370100000000093
9280,3500,3,320398.515700000338256,100930.314500000327826,9.299499999993714
9281,3500,3,320398.265700000338256,100930.332800000905991,4.608600000006845
9282,3500,3,320397.332999999634922,100930.405899999663234,4.639100000000326
9283,3500,3,320396.732599999755621,100929.778000000864267,5.401100000002771
9284,3500,3,320396.522300000302494,100929.793299999088049,1.639800000004470
9285,3500,3,320397.546400000341237,100929.710999999195337,4.108699999997043
9286,3500,3,320397.415300000458956,100929.717100000008941,1.569699999992736
9287,3500,3,320398.555300000123680,100929.634800000116229,6.269700000004377
9288,3500,3,320398.427299999631941,100929.643899999558926,3.858800000001793
9289,3500,3,320399.588499999605119,100929.552500000223517,8.948900000003050
9290,3500,3,320400.478600000031292,100929.476299999281764,8.909299999999348
9291,3500,3,320400.140200000256300,100929.500700000673532,2.481100000004517
9292,3500,3,320401.280199999921024,100929.409199999645352,7.251199999998789
9293,3500,3,320400.981499999761581,100929.424499999731779,1.569699999992736
9294,3500,3,320402.212899999693036,100929.336100000888109,8.080300000001444
9295,3500,3,320401.871500000357628,100929.351299999281764,1.389899999994668
9296,3500,3,320403.173000000417233,100929.259899999946356,9.171499999996740
9297,3500,3,320402.761500000022352,100929.284299999475479,1.210099999996601
9298,3500,3,320403.834400000050664,100929.201999999582767,4.748800000001211
9299,3500,3,320403.654600000008941,100929.208100000396371,1.258799999995972
9300,3500,3,320404.556800000369549,100929.131899999454618,1.420400000002701
9301,3500,3,320405.468200000002980,100929.058700000867248,1.670299999997951
9302,3500,3,320406.489199999719858,100928.973400000482798,4.471399999994901
9303,3500,3,320407.388399999588728,100928.909399999305606,4.730500000005122
9304,3500,3,320408.302799999713898,100928.833200000226498,5.010899999993853
9305,3500,3,320409.241600000299513,100928.759999999776483,6.041100000002189
9306,3500,3,320409.101400000043213,100928.766100000590086,3.139400000000023
9307,3500,3,320409.994400000199676,100928.689899999648333,3.169899999993504
9308,3500,3,320410.844800000078976,100928.613700000569224,2.249400000000605
9309,3500,3,320411.856800000183284,100928.540500000119209,4.599400000006426
9310,3500,3,320411.716599999926984,100928.549699999392033,1.661200000002282
9311,3500,3,320412.667500000447035,100928.473500000312924,2.980899999995017
9312,3500,3,320413.499599999748170,100928.397299999371171,1.819699999992736
9313,3500,3,320414.401899999938905,100928.324100000783801,1.911099999997532
9314,3500,3,320415.270499999634922,100928.257099999114871,1.560599999997066
9315,3500,3,320416.154500000178814,100928.180900000035763,1.429499999998370
9316,3500,3,320417.355399999767542,100928.089400000870228,8.348499999992782
9317,3500,3,320417.093200000002980,100928.107699999585748,2.310400000002119
9318,3500,3,320418.236200000159442,100928.013199999928474,8.098599999997532
9319,3500,3,320419.208599999547005,100927.940099999308586,10.210800000000745
9320,3500,3,320418.986100000329316,100927.958399999886751,4.910300000003190
9321,3500,3,320420.177799999713898,100927.866900000721216,12.179799999998068
9322,3500,3,320419.778500000014901,100927.888299999758601,2.578599999993457
9323,3500,3,320421.019100000150502,100927.790699999779463,10.930099999997765
9324,3500,3,320420.650299999862909,100927.815099999308586,2.148799999995390
9325,3500,3,320421.881699999794364,100927.723699999973178,10.198600000003353
9326,3500,3,320422.433400000445545,100927.662699999287724,2.289099999994505
9327,3500,3,320423.323400000110269,100927.595699999481440,2.170199999993201
9328,3500,3,320424.265200000256300,100927.513399999588728,3.218699999997625
9329,3500,3,320425.146099999547005,100927.446299999952316,3.090700000000652
9330,3500,3,320426.069600000046194,100927.370100000873208,3.739900000000489
9331,3500,3,320425.947700000368059,100927.379300000146031,0.701000000000931
9332,3500,3,320426.959599999710917,100927.296900000423193,3.889299999995274
9333,3500,3,320427.779600000008941,100927.229900000616908,2.130600000004051
9334,3500,3,320428.611700000241399,100927.153699999675155,0.640100000004168
9335,3500,3,320429.504700000397861,100927.086600000038743,0.560800000006566
9336,3500,3,320430.425200000405312,100927.010399999096990,0.929600000003120
9337,3500,3,320431.315200000070035,100926.937300000339746,1.170400000002701
9338,3500,3,320432.199199999682605,100926.861099999397993,0.780299999998533
9339,3500,3,320433.110500000417233,100926.784900000318885,1.258799999995972
9340,3500,3,320433.970099999569356,100926.717800000682473,0.731499999994412
9341,3500,3,320434.872299999929965,100926.644700000062585,0.798599999994622
9342,3500,3,320435.762299999594688,100926.568499999120831,0.600500000000466
9343,3500,3,320436.655299999751151,100926.492300000041723,0.460200000001350
9344,3500,3,320437.545400000177324,100926.416099999099970,0.560800000006566
9345,3500,3,320438.426300000399351,100926.352099999785423,0.478499999997439
9346,3500,3,320439.328499999828637,100926.275900000706315,0.429799999998068
9347,3500,3,320440.218500000424683,100926.199699999764562,0.521200000002864
9348,3500,3,320441.111499999649823,100926.123500000685453,0.570000000006985
9349,3500,3,320442.013700000010431,100926.050300000235438,0.679699999993318
9350,3500,3,320442.912899999879301,100925.983300000429153,0.829100000002654
9351,3500,3,320443.796799999661744,100925.907099999487400,0.789399999994203
9352,3500,3,320444.686900000087917,100925.833900000900030,0.719299999997020
9353,3500,3,320445.598199999891222,100925.757699999958277,0.780299999998533
9354,3500,3,320446.479100000113249,100925.681500000879169,0.740699999994831
9543,3500,3,320445.482400000095367,100924.904300000518560,0.981499999994412
9544,3500,3,320444.561900000087917,100924.980499999597669,0.999700000000303
9545,3500,3,320443.629200000315905,100925.056700000539422,0.740699999994831
9546,3500,3,320442.708700000308454,100925.129799999296665,0.649199999999837
9547,3500,3,320441.785099999979138,100925.206000000238419,0.649199999999837
9548,3500,3,320440.855499999597669,100925.279200000688434,0.731499999994412
9549,3500,3,320439.934999999590218,100925.355399999767542,0.630900000003749
9550,3500,3,320439.002299999818206,100925.431600000709295,0.521200000002864
9551,3500,3,320438.081799999810755,100925.504699999466538,0.509000000005472
9552,3500,3,320437.158300000242889,100925.580900000408292,0.609599999996135
9553,3500,3,320436.237800000235438,100925.657099999487400,0.469400000001770
9554,3500,3,320435.308100000023842,100925.730299999937415,0.579100000002654
9555,3500,3,320434.375400000251830,100925.806500000879169,0.759000000005472
9556,3500,3,320433.464100000448525,100925.879599999636412,0.740699999994831
9557,3500,3,320432.543600000441074,100925.955800000578165,1.289300000004005
9558,3500,3,320431.620000000111759,100926.031999999657273,1.429499999998370
9559,3500,3,320430.690399999730289,100926.105200000107288,1.179600000003120
9560,3500,3,320429.757699999958277,100926.181399999186397,1.188699999998789
9561,3500,3,320428.797600000165403,100926.266699999570847,0.530400000003283
9562,3500,3,320427.873999999836087,100926.339900000020862,0.679699999993318
9563,3500,3,320427.044999999925494,100926.406899999827147,3.230899999995017
9564,3500,3,320426.142799999564886,100926.483100000768900,4.011199999993551
9565,3500,3,320426.011699999682605,100926.489199999719858,0.810800000006566
9566,3500,3,320425.152200000360608,100926.556299999356270,2.609100000001490
9567,3500,3,320425.082100000232458,100926.565400000661612,0.911399999997229
9568,3500,3,320424.280399999581277,100926.632500000298023,4.081300000005285
9569,3500,3,320423.329499999992549,100926.705600000917912,3.669800000003306
9570,3500,3,320422.405899999663234,100926.781799999997020,4.151400000002468
9571,3500,3,320422.335799999535084,100926.790999999269843,2.398799999995390
9572,3500,3,320421.424499999731779,100926.867200000211596,2.858999999996740
9573,3500,3,320420.784400000236928,100926.925100000575185,9.890799999993760
9574,3500,3,320420.424700000323355,100926.940300000831485,1.179600000003120
9575,3500,3,320419.531600000336766,100927.016499999910593,2.319499999997788
9576,3500,3,320418.931200000457466,100927.074500000104308,10.158999999999651
9577,3500,3,320418.601999999955297,100927.089700000360608,2.380499999999302
9578,3500,3,320417.900999999605119,100927.159800000488758,7.799799999993411
9579,3500,3,320417.650999999605119,100927.165899999439716,2.218900000007125
9580,3500,3,320416.959099999628961,100927.232999999076128,7.720600000000559
9581,3500,3,320416.709200000390410,100927.251199999824166,2.130600000004051
9582,3500,3,320415.767400000244379,100927.324400000274181,1.981199999994715
9583,3500,3,320414.855999999679625,100927.400599999353290,2.490200000000186
9584,3500,3,320413.895899999886751,100927.473699999973178,2.090899999995600
9585,3500,3,320413.033300000242889,100927.549900000914931,3.959400000007008
9586,3500,3,320412.070100000128150,100927.626099999994040,3.429000000003725
9587,3500,3,320411.049100000411272,100927.708399999886751,1.731299999999464
9588,3500,3,320410.149899999611080,100927.772399999201298,2.679199999998673
9589,3500,3,320409.256799999624491,100927.848600000143051,3.529599999994389
9590,3500,3,320408.397300000302494,100927.924799999222159,5.270000000004075
9591,3500,3,320407.394500000402331,100927.997999999672174,4.108699999997043
9592,3500,3,320406.443500000052154,100928.083300000056624,3.889299999995274
9593,3500,3,320406.324599999934435,100928.080299999564886,1.578899999993155
9594,3500,3,320405.410199999809265,100928.156500000506639,2.109200000006240
9595,3500,3,320404.529400000348687,100928.232699999585748,3.429000000003725
9596,3500,3,320404.428799999877810,100928.241800000891089,1.380699999994249
9597,3500,3,320403.867999999783933,100928.290599999949336,9.119600000005448
9598,3500,3,320403.630199999548495,100928.308900000527501,4.349499999996624
9599,3500,3,320403.008399999700487,100928.366800000891089,10.631399999998393
9600,3500,3,320402.657899999991059,100928.381999999284744,3.651500000007218
9601,3500,3,320402.057400000281632,100928.442999999970198,10.750299999999697
9602,3500,3,320401.106499999761581,100928.516200000420213,10.549100000003818
9603,3500,3,320400.633999999612570,100928.549699999392033,1.618499999996857
9604,3500,3,320400.125000000000000,100928.601500000804663,9.720100000005914
9605,3500,3,320399.814100000075996,100928.616699999198318,3.858800000001793
9606,3500,3,320399.262400000356138,100928.668600000441074,11.359899999995832
9607,3500,3,320398.341900000348687,100928.741699999198318,11.899399999994785
9608,3500,3,320398.070600000210106,100928.756999999284744,6.720900000000256
9609,3500,3,320397.229399999603629,100928.833200000226498,8.689899999997579
9610,3500,3,320396.839300000108778,100928.857499999925494,1.499599999995553
9611,3500,3,320397.363499999977648,100928.037599999457598,8.321100000001024
9612,3500,3,320397.092199999839067,100928.052899999544024,3.270499999998719
9613,3500,3,320396.991700000129640,100928.062000000849366,1.429499999998370
9614,3500,3,320398.424200000241399,100927.952299999073148,11.521500000002561
9615,3500,3,320398.134700000286102,100927.970599999651313,6.010699999998906
9616,3500,3,320399.384300000034273,100927.879100000485778,12.640100000004168
9617,3500,3,320400.246899999678135,100927.802899999544024,12.249899999995250
9618,3500,3,320401.136900000274181,100927.738900000229478,12.249899999995250
9619,3500,3,320400.676699999719858,100927.760299999266863,3.358900000006543
9620,3500,3,320401.990399999544024,100927.662699999287724,11.539799999998650
9621,3500,3,320402.831600000150502,100927.595699999481440,10.500400000004447
9622,3500,3,320403.642400000244379,100927.528599999845028,9.019100000004983
9623,3500,3,320403.422899999655783,100927.534700000658631,4.800600000002305
9624,3500,3,320404.562900000251830,100927.452400000765920,9.579899999996996
9625,3500,3,320404.313000000081956,100927.458499999716878,4.620800000004238
9626,3500,3,320405.154199999757111,100927.391400000080466,3.340599999995902
9627,3500,3,320405.062800000421703,100927.400599999353290,1.481299999999464
9628,3500,3,320406.135700000450015,100927.318299999460578,5.318799999993644
9629,3500,3,320406.955599999986589,100927.242100000381470,3.910600000002887
9630,3500,3,320407.866899999789894,100927.165899999439716,4.221499999999651
9631,3500,3,320407.778500000014901,100927.175000000745058,2.389599999994971
9632,3500,3,320408.821000000461936,100927.092700000852346,5.529099999999744
9633,3500,3,320408.729500000365078,100927.101900000125170,3.651500000007218
9634,3500,3,320409.610399999655783,100927.025699999183416,3.590599999995902
9635,3500,3,320409.509800000116229,100927.031799999997020,1.450899999996182
9636,3500,3,320410.411999999545515,100926.958599999547005,1.490499999999884
9637,3500,3,320411.372100000269711,100926.882400000467896,2.670100000003004
9638,3500,3,320412.335300000384450,100926.800100000575185,4.510999999998603
9639,3500,3,320412.225599999539554,100926.806199999526143,2.130600000004051
9640,3500,3,320413.207000000402331,100926.733100000768900,3.910600000002887
9641,3500,3,320413.097299999557436,100926.742200000211596,1.569699999992736
9642,3500,3,320413.996500000357628,100926.665999999269843,1.609299999996438
9643,3500,3,320414.919999999925494,100926.589800000190735,2.499400000000605
9644,3500,3,320415.800900000147521,100926.513599999248981,2.270799999998417
9645,3500,3,320416.940799999982119,100926.434399999678135,7.808999999993830
9646,3500,3,320416.660400000400841,100926.437400000169873,1.530100000003586
9647,3500,3,320417.773000000044703,100926.358200000599027,6.318499999993946
9648,3500,3,320417.602300000376999,100926.364299999549985,2.499400000000605
9649,3500,3,320418.483099999837577,100926.297199999913573,2.350000000005821
9650,3500,3,320419.687099999748170,100926.208799999207258,9.549400000003516
9651,3500,3,320419.367100000381470,100926.224099999293685,2.139699999999721
9652,3500,3,320420.586299999617040,100926.132600000128150,9.698799999998300
9653,3500,3,320420.305900000035763,100926.147900000214577,3.090700000000652
9654,3500,3,320420.226599999703467,100926.147900000214577,1.188699999998789
9655,3500,3,320421.147099999710917,100926.071699999272823,2.051300000006449
9656,3500,3,320422.140700000338256,100925.998500000685453,4.699999999997090
9657,3500,3,320422.000500000081956,100926.004599999636412,1.200899999996182
9658,3500,3,320422.991100000217557,100925.922299999743700,3.419899999993504
9659,3500,3,320422.890599999576807,100925.928400000557303,1.118600000001607
9660,3500,3,320423.933000000193715,100925.846100000664592,4.760999999998603
9661,3500,3,320424.792500000447035,100925.778999999165535,3.989799999995739
9662,3500,3,320425.633799999952316,100925.702800000086427,2.770600000003469
9663,3500,3,320426.517699999734759,100925.629699999466538,2.490200000000186
9664,3500,3,320427.368099999614060,100925.562599999830127,1.341100000005099
9665,3500,3,320428.270299999974668,100925.486400000751019,1.670299999997951
9666,3500,3,320429.169400000013411,100925.410199999809265,1.968999999997322
9667,3500,3,320430.041199999861419,100925.346200000494719,1.188699999998789
9668,3500,3,320430.912899999879301,100925.269999999552965,0.920499999992899
9669,3500,3,320431.805999999865890,100925.193800000473857,0.771099999998114
9670,3500,3,320432.705099999904633,100925.117599999532104,1.060700000001816
9671,3500,3,320433.586000000126660,100925.053600000217557,0.841199999995297
9672,3500,3,320434.479100000113249,100924.977399999275804,0.701000000000931
9673,3500,3,320435.369099999777973,100924.901200000196695,0.740699999994831
9674,3500,3,320436.250000000000000,100924.824999999254942,0.460200000001350
9675,3500,3,320437.143000000156462,100924.748800000175834,0.521200000002864
9676,3500,3,320438.045300000347197,100924.684800000861287,0.521200000002864
9677,3500,3,320438.935300000011921,100924.608599999919534,0.380999999993946
9678,3500,3,320439.828300000168383,100924.532400000840425,0.759000000005472
9679,3500,3,320440.727500000037253,100924.459300000220537,0.859500000005937
9680,3500,3,320441.608400000259280,100924.383099999278784,0.539499999998952
9681,3500,3,320442.501400000415742,100924.315999999642372,0.630900000003749
9682,3500,3,320443.403599999845028,100924.242900000885129,0.749800000005052
9683,3500,3,320444.293700000271201,100924.166699999943376,0.889999999999418
9684,3500,3,320445.195899999700487,100924.090500000864267,1.008900000000722
9874,3500,3,320445.031299999915063,100923.179099999368191,0.850399999995716
9875,3500,3,320444.107699999585748,100923.252299999818206,0.981499999994412
9876,3500,3,320443.187199999578297,100923.328500000759959,0.889999999999418
9877,3500,3,320442.254499999806285,100923.401599999517202,0.618700000006356
9878,3500,3,320441.333999999798834,100923.477800000458956,0.710200000001350
9879,3500,3,320440.422699999995530,100923.553999999538064,0.670599999997648
9880,3500,3,320439.502199999988079,100923.627199999988079,0.889999999999418
9881,3500,3,320438.578700000420213,100923.703400000929832,0.600500000000466
9882,3500,3,320437.649000000208616,100923.779600000008941,0.640100000004168
9883,3500,3,320436.716300000436604,100923.852700000628829,0.591300000000047
9884,3500,3,320435.804999999701977,100923.928899999707937,0.579100000002654
9885,3500,3,320434.875300000421703,100924.002100000157952,0.731499999994412
9886,3500,3,320433.942599999718368,100924.078299999237061,0.661399999997229
9887,3500,3,320433.031299999915063,100924.154500000178814,0.771099999998114
9888,3500,3,320432.101599999703467,100924.227600000798702,0.749800000005052
9889,3500,3,320431.178100000135601,100924.303799999877810,0.731499999994412
9890,3500,3,320430.266699999570847,100924.380000000819564,1.219200000006822
9891,3500,3,320429.324900000356138,100924.453199999406934,0.798599999994622
9892,3500,3,320428.504999999888241,100924.529400000348687,3.620999999999185
9893,3500,3,320427.584499999880791,100924.605599999427795,3.831300000005285
9894,3500,3,320426.651800000108778,100924.681800000369549,3.480800000004820
